chr	pos	GM12787_1	GM12787_2	GM12787_3	GM12787_4	GM12787_5	GM12787_6	GM12787_7	GM12787_8	GM12787_9	GM12787_10	GM12787_11	GM12787_12	GM12787_13	GM12787_14	K562_1	K562_2	K562_3	K562_4	K562_5	K562_6	K562_7
1	211818384	8	7	17	9	0	0	0	3	0	0	0	0	20	19	0	0	0	0	0	0	0
1	211819350	10	13	3	5	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
1	211822649	4	0	5	8	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1	211941517	41	35	45	46	109	87	4	55	151	195	36	0	0	0	0	0	0	0	0	0	0
1	211956807	7	4	9	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	211957536	9	10	20	6	0	0	0	3	0	0	0	0	5	5	0	0	0	0	0	0	0
1	211964631	5	11	7	0	0	0	0	0	0	0	0	0	18	24	0	0	0	0	0	0	0
1	211969094	14	10	0	0	0	0	0	0	0	0	0	0	8	9	3	0	0	0	0	0	5
1	211969172	6	5	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0
1	211969225	8	11	0	5	0	0	0	0	0	0	6	0	0	11	0	0	0	8	5	0	0
1	211969866	9	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	12	10	0	0
1	211969882	13	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0
1	211979334	3	0	5	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
1	212014272	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	7
1	212014352	13	3	0	5	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0
1	212019180	8	5	0	3	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0
1	212037760	3	5	8	3	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0
1	212046608	4	4	3	12	0	0	0	0	0	0	0	0	27	31	0	0	0	0	0	0	0
1	212056128	10	0	12	20	8	5	0	0	0	0	0	0	17	23	0	0	0	0	0	0	0
1	212065806	5	5	8	6	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
1	212072794	9	15	4	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	212082293	4	0	18	16	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0
1	212292942	4	5	10	23	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	212328814	3	0	10	9	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
1	212331259	6	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
1	212331302	4	0	7	6	0	0	0	0	0	0	0	0	0	0	0	12	8	6	0	8	0
1	212332952	7	6	4	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
1	212334744	4	5	11	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1	212344153	14	0	0	11	0	0	0	0	0	0	0	0	10	4	3	26	16	0	6	0	37
1	212344162	14	0	0	0	0	0	0	0	0	0	0	0	12	0	0	27	17	5	0	0	39
1	212354595	9	13	0	11	4	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
1	212357613	12	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
1	212362429	15	0	0	10	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0
1	212378847	10	14	15	9	0	0	3	5	0	0	5	0	14	10	0	0	0	0	0	0	0
1	212403565	4	3	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	212405712	5	3	7	11	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
1	212698304	17	6	12	13	0	0	0	21	0	0	6	0	0	7	0	0	0	0	0	0	0
1	212735579	15	18	18	12	3	0	0	19	6	0	3	0	13	9	0	0	0	0	0	0	0
1	212735586	15	18	19	12	0	0	0	0	0	0	3	0	13	9	0	0	0	0	0	0	0
1	212756655	4	5	5	4	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0
1	212763105	4	3	10	17	0	0	0	0	0	0	5	0	14	11	0	0	0	0	0	0	0
1	212772776	3	0	4	5	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
1	212797032	3	0	10	7	0	3	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
1	212811464	10	0	8	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1	212868498	10	16	9	18	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0
1	212876091	4	6	0	0	0	0	0	0	0	0	0	0	5	7	0	4	0	0	0	0	0
1	212885598	21	24	13	15	11	0	0	24	0	0	0	0	0	0	0	0	0	0	0	4	0
1	212885624	25	28	18	18	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0
1	212885757	29	24	16	6	18	17	0	10	5	0	0	0	9	0	0	0	0	9	0	6	5
1	212886115	17	12	12	0	0	0	5	30	0	0	11	0	0	0	0	14	0	0	4	0	0
1	212886134	18	15	13	30	0	0	0	32	0	0	11	0	0	0	0	17	0	0	0	0	0
1	212886141	18	0	19	31	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
1	212886303	19	9	23	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
1	212886565	15	6	31	51	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
1	212886574	19	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	19	11	0	0	18
1	212886649	11	0	39	48	0	6	0	56	6	11	22	0	0	0	0	0	0	0	0	0	0
1	212886678	9	5	39	48	0	7	0	46	8	8	17	0	0	3	4	20	16	8	9	22	27
1	212886679	9	5	39	48	0	0	0	45	8	8	18	23	0	0	0	20	16	8	9	0	27
1	212886700	11	5	29	38	0	7	0	37	9	12	20	0	0	0	0	0	15	10	0	15	0
1	212886705	11	0	31	36	5	0	0	38	0	11	23	0	0	0	0	0	0	0	0	0	0
1	212886720	15	0	27	23	0	0	0	38	11	11	0	28	0	0	0	14	0	8	0	0	11
1	212886724	15	0	28	27	0	0	0	37	0	0	23	0	0	0	0	0	0	0	0	0	0
1	212891185	5	4	0	13	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
1	212893117	5	6	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
1	212893261	5	11	11	8	0	0	0	0	0	0	3	0	0	0	0	6	0	5	0	5	0
1	212896898	11	9	13	12	0	0	0	23	48	0	15	0	0	0	0	0	0	0	0	0	0
1	212961666	6	4	7	14	3	0	0	19	0	0	6	0	20	18	0	0	0	0	0	0	0
1	212966866	8	0	5	0	0	0	0	5	0	0	10	0	11	0	0	0	0	0	0	0	0
1	212966979	11	8	14	0	0	0	0	9	0	0	0	8	15	4	0	0	0	0	0	0	0
1	213006183	11	15	8	16	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0
1	213051376	46	39	0	9	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
1	213126824	6	3	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	213168828	5	0	0	10	0	0	0	0	0	0	0	0	0	8	0	18	11	0	0	15	18
1	213190030	8	0	8	10	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
1	213195847	5	0	9	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1	213199488	6	0	15	23	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	213235286	3	4	9	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	213257025	4	5	8	6	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0
1	214275756	3	0	3	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1	214299706	3	0	4	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0
1	214299812	4	3	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0
1	214623188	3	3	3	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
1	214634457	5	4	15	18	0	0	0	0	0	0	0	0	38	30	0	0	0	0	0	0	0
1	214652266	5	0	3	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1	214652504	7	5	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	217427260	4	4	0	4	14	18	0	4	13	18	0	0	0	0	0	0	0	0	0	0	0
1	217581440	5	0	5	6	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0
1	217598346	4	7	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	217604184	6	4	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	217604186	6	0	10	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1	217604268	7	8	14	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0
1	218328483	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	5
1	218328484	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	7	0
1	219180277	20	17	30	30	0	0	0	0	0	0	0	0	37	20	0	0	0	0	0	0	0
1	219188143	14	11	25	28	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
1	219191261	4	3	25	38	0	4	0	7	0	0	0	0	9	7	0	0	0	0	0	0	0
1	219202204	9	10	20	4	0	0	3	10	0	0	3	0	40	28	0	0	0	0	0	0	0
1	219207093	29	15	28	35	0	5	5	20	5	4	14	0	6	0	0	0	0	0	0	0	0
1	219215040	8	0	3	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	219217862	3	3	6	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1	219233066	3	4	4	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
1	219970506	6	8	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0
1	219975446	9	5	0	5	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
1	219975457	10	6	0	5	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
1	219976531	10	5	12	15	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0
1	219983674	4	3	7	7	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
1	219986919	9	9	0	12	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
1	219988408	5	8	7	8	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0	0
1	219994275	5	0	12	13	0	0	0	10	0	0	0	0	10	25	0	0	0	0	0	0	0
1	219999562	3	0	0	4	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
1	220001958	6	8	6	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	220003620	4	4	4	7	0	4	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0
1	220007879	3	0	13	18	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0
1	220008838	5	4	6	7	0	0	0	3	0	0	4	0	5	5	0	0	0	0	0	0	0
1	220009660	7	13	7	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0
1	220009969	3	0	3	10	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0
1	220010821	13	12	7	10	0	0	0	5	0	0	0	0	6	3	0	0	0	0	0	0	0
1	220015093	4	3	4	7	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
1	220016244	4	0	3	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0
1	220023981	4	6	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	220027019	5	9	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220027146	3	8	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220027719	11	8	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220030903	10	11	0	0	0	0	0	0	0	0	0	0	16	13	0	14	0	0	0	0	0
1	220030979	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	7	0	0	0
1	220057920	131	154	96	131	248	249	31	187	249	250	104	0	17	6	0	0	0	0	0	0	0
1	220057932	130	146	100	135	240	227	29	179	247	245	115	0	13	9	0	0	0	0	0	0	0
1	220057933	130	146	100	135	204	202	29	179	250	249	115	91	13	10	0	0	32	0	0	0	16
1	220057987	193	182	60	87	249	250	12	113	250	249	143	0	22	11	50	88	63	94	60	20	31
1	220057995	193	190	67	90	247	247	0	0	0	0	0	0	24	11	0	92	0	0	0	23	0
1	220058004	199	181	58	89	248	248	17	139	250	249	169	0	28	9	0	0	0	0	0	0	0
1	220058112	203	182	97	117	97	135	32	249	250	249	177	0	32	26	0	0	0	0	0	0	0
1	220058141	193	173	87	109	116	177	30	229	250	250	154	0	23	15	0	0	0	0	0	0	0
1	220058144	180	164	85	108	114	176	23	199	249	246	142	0	23	13	0	0	0	0	0	0	0
1	220058616	65	74	162	195	234	249	69	249	249	249	72	0	12	8	0	0	0	0	0	0	0
1	220058620	73	70	165	198	240	250	71	250	250	250	74	0	0	0	34	0	180	0	66	0	163
1	220058645	60	58	99	124	247	247	43	0	248	247	63	0	5	0	0	0	0	0	43	0	0
1	220058795	92	57	49	73	249	0	0	161	0	0	0	0	0	0	0	17	0	0	0	0	0
1	220058800	93	61	45	69	250	250	28	162	248	249	78	0	16	11	0	0	0	0	0	0	0
1	220058801	93	61	46	69	250	248	28	160	247	248	77	0	16	11	0	0	0	0	0	0	0
1	220063278	11	11	12	8	0	0	0	27	0	0	18	0	9	0	0	0	0	0	0	0	0
1	220116074	10	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	17	0	0	0	0
1	220244247	10	7	20	15	5	8	6	13	0	0	0	0	13	12	0	0	0	0	0	0	0
1	221075316	6	6	9	7	0	0	10	24	3	0	4	0	0	0	0	0	0	0	0	0	0
1	221075517	8	0	0	0	0	0	0	0	0	0	15	0	15	3	0	0	0	0	0	0	0
1	221075546	9	0	0	0	0	0	0	5	0	0	12	0	20	6	0	0	0	0	0	0	0
1	221075602	12	0	0	0	0	0	0	11	0	0	19	0	21	0	0	0	0	0	0	0	0
1	221077271	4	6	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0
1	221077293	4	5	0	0	0	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0
1	221077294	4	0	0	0	0	0	3	10	0	0	13	15	0	0	0	0	0	0	0	0	0
1	221083264	7	0	22	32	0	0	0	15	0	0	0	0	15	11	0	0	0	0	0	0	0
1	221084769	5	10	25	19	0	3	0	9	0	0	11	0	3	0	0	0	0	0	0	0	0
1	221096251	6	11	3	5	0	0	0	18	0	0	5	0	3	0	0	0	0	0	0	0	0
1	221096567	7	6	0	8	3	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221096644	10	0	7	0	8	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0
1	221096679	13	6	15	10	8	0	0	23	0	0	6	0	0	3	0	0	0	0	0	0	0
1	221108608	3	0	0	3	0	0	0	7	7	4	4	0	0	0	0	0	0	0	0	0	0
1	221108628	3	0	0	0	0	0	0	8	5	4	0	0	0	0	0	0	0	0	0	0	0
1	221108633	3	0	0	0	0	0	0	6	3	4	4	0	0	0	0	0	0	0	0	0	0
1	221108634	3	0	0	0	0	0	0	6	3	4	4	0	0	0	0	0	0	0	0	0	0
1	221108637	3	0	0	0	0	0	0	6	3	4	4	0	0	0	0	0	0	0	0	0	0
1	221108651	3	0	0	0	0	0	0	6	4	5	0	0	0	0	0	0	0	0	0	0	0
1	221719748	6	10	15	14	0	0	0	0	0	0	0	0	45	39	0	0	0	0	0	0	0
1	221720388	5	9	9	10	0	0	0	0	0	0	0	0	22	7	0	0	0	0	0	0	0
1	221722050	4	6	13	15	0	0	0	0	0	0	0	0	26	21	0	0	0	0	0	0	0
1	222646533	6	5	9	16	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
1	222649656	9	4	0	4	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0
1	222656580	7	6	4	11	0	0	0	11	0	0	0	0	6	9	0	0	0	0	0	0	0
1	222714779	10	11	13	20	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
1	222720537	6	3	0	5	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
1	222850551	3	4	3	4	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0
1	222859237	6	4	4	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1	223547551	3	10	14	20	0	0	3	22	16	8	8	0	0	0	0	0	0	0	0	0	0
1	223952638	5	5	3	7	0	0	0	20	3	4	8	0	10	6	0	0	0	0	0	0	0
1	223953350	9	0	7	0	0	0	5	33	0	0	0	0	0	0	12	0	0	0	0	0	0
1	223963015	7	3	5	0	0	0	0	12	0	0	8	0	3	0	0	0	0	0	0	0	0
1	223970474	5	3	6	15	0	0	0	8	0	0	11	0	0	0	0	0	0	0	0	0	0
1	223971907	5	0	4	3	0	0	0	4	3	0	0	0	0	4	0	0	0	0	0	0	0
1	223993458	20	0	13	0	0	0	0	0	0	0	0	0	29	0	8	37	0	0	12	0	19
1	223993459	19	12	13	13	0	0	0	7	0	0	0	0	29	0	8	38	0	21	12	22	19
1	223993499	19	0	0	0	0	0	0	0	0	0	0	8	28	14	0	0	0	0	8	0	0
1	223994286	45	48	0	0	0	0	0	0	0	0	0	0	131	0	0	0	33	0	0	0	0
1	223994339	28	28	0	0	0	0	0	15	0	0	0	0	0	0	0	37	23	18	0	27	0
1	224004830	11	18	7	11	11	15	0	17	0	0	14	0	76	77	0	0	0	0	0	0	0
1	224004831	11	0	7	11	0	15	4	16	0	0	15	11	78	75	0	0	0	0	0	0	0
1	224004926	12	11	26	20	16	0	8	64	0	4	19	0	163	147	0	0	0	0	0	0	0
1	224004930	11	10	27	20	14	0	0	64	0	0	19	0	165	146	0	0	0	0	0	0	0
1	224004980	8	12	19	15	13	0	8	42	0	0	14	0	119	123	0	0	0	0	0	0	0
1	224004990	10	15	19	0	11	0	7	42	0	0	13	0	122	121	0	0	0	0	0	0	0
1	224008464	7	5	3	0	0	0	9	29	0	0	13	0	14	7	0	0	0	0	0	0	0
1	224008553	5	0	7	0	0	0	9	29	0	0	8	0	14	0	0	0	0	0	0	0	0
1	224132113	4	4	10	4	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0
1	224133082	4	3	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224139767	6	0	0	7	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0
1	224142782	4	0	4	5	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1	224146369	4	0	9	14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224149450	5	5	13	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	224184789	7	4	7	0	5	0	0	5	0	0	8	0	0	8	0	0	0	0	0	0	5
1	224184865	6	0	13	0	0	0	0	15	0	0	0	0	0	6	0	25	8	0	0	23	0
1	224185232	13	25	11	20	0	0	0	15	0	0	5	0	35	23	0	0	0	0	0	0	0
1	224187682	8	9	9	18	0	11	0	9	0	0	0	0	16	13	0	0	0	0	0	0	0
1	224190540	10	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	12
1	224191205	6	0	3	8	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	4	4
1	224192775	105	123	105	132	249	211	0	155	250	248	144	0	20	0	0	0	0	0	0	0	0
1	224192846	91	90	122	129	218	198	32	146	248	250	145	0	16	13	0	0	0	0	0	0	0
1	224236766	7	3	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	224255721	4	0	3	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224256073	3	0	6	6	3	10	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0
1	224265451	5	0	0	9	0	0	0	3	0	0	0	0	3	0	0	8	7	0	0	0	6
1	224270055	8	0	0	0	0	4	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0
1	224270518	8	7	0	11	0	0	0	4	6	0	9	0	0	0	0	0	0	0	0	0	0
1	224270523	7	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0
1	224272842	3	0	4	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
1	224282740	3	5	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224312589	5	12	17	17	0	0	0	10	0	0	8	0	3	0	0	0	0	0	0	0	0
1	224314600	4	9	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224315368	3	4	4	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	224329475	4	0	9	6	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
1	224361819	8	0	0	6	0	0	0	3	0	0	0	9	9	0	0	0	0	0	0	0	0
1	224361821	8	0	0	6	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0
1	224367595	3	7	3	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0
1	224372668	9	8	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0
1	224374707	9	4	9	3	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
1	224391345	3	6	17	6	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0
1	224391663	5	12	0	17	0	0	0	0	0	0	9	0	0	0	0	14	0	0	8	10	0
1	224391664	5	12	7	17	4	0	0	5	0	6	9	0	4	0	0	14	12	4	8	10	0
1	224399935	15	10	13	0	0	0	0	0	0	0	0	0	13	5	0	19	13	8	0	0	0
1	224399940	15	13	12	0	0	0	0	0	0	0	0	0	13	6	0	0	12	8	0	5	4
1	224403324	7	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	8	0	0
1	224421552	9	4	4	3	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0
1	224423204	3	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224455151	3	4	5	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225407987	8	6	18	19	13	7	8	47	13	4	18	0	3	12	0	0	0	0	0	0	0
1	225416212	6	4	6	4	0	0	0	6	0	0	5	0	7	5	0	0	0	0	0	0	0
1	225784760	5	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	5	0	0
1	225785216	19	21	9	15	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0
1	225786878	41	38	22	43	96	94	0	68	113	90	0	0	24	0	27	51	51	34	12	31	0
1	225786911	56	49	31	63	143	138	16	96	205	141	42	0	32	19	0	0	0	0	0	0	0
1	225786942	61	56	36	69	143	139	0	100	206	144	0	0	0	0	0	0	0	0	0	0	0
1	225786971	48	0	0	63	97	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225787014	27	0	0	50	0	0	0	0	31	0	0	0	13	10	0	0	0	0	0	0	0
1	225787032	27	26	0	52	0	0	0	56	0	25	29	0	12	9	0	0	59	0	11	0	78
1	225787043	26	19	40	48	7	17	0	55	46	26	28	0	14	9	22	77	54	23	12	70	66
1	225787045	26	19	40	47	7	17	0	55	45	26	28	0	15	9	22	77	54	23	12	70	65
1	225787279	29	21	0	14	0	0	0	0	37	0	19	0	0	0	34	19	10	0	28	0	0
1	225787407	15	24	7	0	0	4	0	9	36	33	25	0	0	0	33	0	0	26	32	4	0
1	225787412	16	24	0	0	0	0	0	9	0	0	26	0	0	0	35	0	0	0	32	0	0
1	225787419	16	25	6	9	9	6	0	0	0	33	25	0	3	4	0	0	0	0	0	0	0
1	225787475	10	24	26	0	6	0	0	19	28	19	17	0	0	0	0	0	0	0	0	0	0
1	225787483	8	27	28	32	0	0	0	23	27	18	16	0	0	5	21	24	24	24	21	37	30
1	225788238	17	7	33	0	0	12	3	0	56	15	0	0	0	0	0	84	0	16	0	0	0
1	225788247	27	7	36	21	8	13	3	18	53	12	0	0	4	0	0	80	0	0	9	44	0
1	225788251	28	8	34	20	8	12	3	17	56	13	18	0	3	0	8	79	63	15	9	43	50
1	225788273	39	16	33	24	4	9	0	19	74	24	16	0	4	0	0	68	49	0	9	40	44
1	225788348	27	17	38	46	5	8	10	61	78	23	11	0	9	0	4	63	60	8	9	85	44
1	225788357	28	14	39	45	4	0	9	61	65	19	12	0	9	0	0	0	0	0	0	0	0
1	225788471	10	7	18	20	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0
1	225788490	11	0	18	22	14	0	0	26	0	0	0	0	0	0	0	42	29	0	8	0	33
1	225788540	13	4	22	27	20	32	12	64	97	37	11	0	4	0	17	64	32	9	10	51	55
1	225788541	13	0	22	0	19	32	0	63	97	37	0	12	0	0	0	0	0	0	0	50	54
1	225788544	12	0	0	23	21	0	0	66	89	34	0	0	0	0	16	0	0	0	0	49	0
1	225788580	26	0	0	0	22	0	0	62	92	40	0	0	0	0	0	0	0	0	0	0	0
1	225788581	26	0	0	0	22	24	11	62	90	40	45	0	0	0	0	0	0	0	0	0	0
1	225852373	6	0	0	3	0	5	0	0	0	0	0	0	0	4	3	0	0	4	0	0	4
1	225852474	6	7	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	5	0	0	18
1	225863114	5	0	11	11	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0
1	225863131	6	0	11	12	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0
1	225863750	3	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	14
1	225864937	4	6	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
1	225865008	5	0	5	0	0	0	0	3	0	0	0	0	0	0	0	13	6	0	0	0	0
1	225865067	6	0	9	0	0	0	0	3	0	0	3	0	9	6	0	20	5	3	0	15	16
1	225865078	5	0	9	0	0	0	0	3	0	0	0	0	8	4	0	18	0	3	0	19	15
1	225865129	4	3	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1	226069229	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	8	6	0	0
1	226069750	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0	11	0	9	0	0	0
1	226168516	6	9	3	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	226173093	14	11	11	14	0	0	0	0	0	0	0	0	26	10	0	0	0	0	0	0	0
1	226182050	10	5	8	12	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
1	226182092	12	6	15	14	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0
1	226184186	12	11	0	0	0	0	0	0	0	0	3	0	4	0	0	3	0	10	6	0	0
1	226247808	4	0	0	0	0	0	0	5	6	0	0	0	0	0	3	5	7	8	11	11	7
1	226262162	4	4	0	5	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0
1	226359788	5	0	0	0	0	0	0	6	8	3	0	0	0	0	0	0	3	5	0	0	0
1	226399740	11	5	7	6	0	0	0	0	0	0	4	0	43	52	0	0	0	0	0	0	0
1	226703791	5	0	5	11	9	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0
1	226718025	3	9	11	15	0	0	0	11	0	0	5	0	12	0	0	0	0	0	0	0	0
1	226721531	4	10	7	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1	227570370	3	4	4	3	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
