chr	pos	GM12787_1	GM12787_2	GM12787_3	GM12787_4	GM12787_5	GM12787_6	GM12787_7	GM12787_8	GM12787_9	GM12787_10	GM12787_11	GM12787_12	GM12787_13	GM12787_14	K562_1	K562_2	K562_3	K562_4	K562_5	K562_6	K562_7
1	220003620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220007879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220008838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220009660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220009969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220010821	3	5	2	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
1	220015093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220016244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220023981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220027019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220027146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220027719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220030903	7	8	0	0	0	0	0	0	0	0	0	0	11	8	0	12	0	0	0	0	0
1	220030979	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0
1	220057920	51	55	19	18	103	78	11	43	100	124	55	0	6	0	0	0	0	0	0	0	0
1	220057932	63	61	16	21	108	95	7	40	97	115	57	0	7	2	0	0	0	0	0	0	0
1	220057933	95	112	55	88	153	145	19	121	199	197	92	45	9	5	0	0	21	0	0	0	9
1	220057987	27	24	14	12	21	26	1	13	29	44	19	0	3	2	21	33	30	45	35	11	15
1	220057995	163	153	54	77	210	195	0	0	0	0	0	0	20	8	0	75	0	0	0	15	0
1	220058004	151	136	42	61	163	145	8	105	183	179	136	0	20	5	0	0	0	0	0	0	0
1	220058112	157	120	68	86	68	86	25	184	188	181	122	0	25	18	0	0	0	0	0	0	0
1	220058141	133	106	60	69	65	84	20	155	141	135	99	0	11	11	0	0	0	0	0	0	0
1	220058144	51	44	28	29	35	31	3	60	53	67	41	0	1	3	0	0	0	0	0	0	0
1	220058616	7	7	15	12	12	21	2	27	19	35	7	0	2	1	0	0	0	0	0	0	0
1	220058620	53	53	118	132	166	155	47	177	163	177	49	0	0	0	27	0	162	0	57	0	144
1	220058645	52	50	85	99	222	211	35	0	201	198	53	0	3	0	0	0	0	0	37	0	0
1	220058795	80	43	41	58	210	0	0	121	0	0	0	0	0	0	0	14	0	0	0	0	0
1	220058800	59	33	11	20	117	114	14	78	138	155	46	0	13	7	0	0	0	0	0	0	0
1	220058801	44	26	9	14	104	71	10	66	127	148	41	0	6	6	0	0	0	0	0	0	0
1	220063278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	220116074	6	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0
1	220244247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221075316	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221075517	4	0	0	0	0	0	0	0	0	0	7	0	6	1	0	0	0	0	0	0	0
1	221075546	6	0	0	0	0	0	0	1	0	0	3	0	7	2	0	0	0	0	0	0	0
1	221075602	9	0	0	0	0	0	0	5	0	0	13	0	15	0	0	0	0	0	0	0	0
1	221077271	2	4	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0
1	221077293	0	3	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0
1	221077294	2	0	0	0	0	0	1	6	0	0	8	6	0	0	0	0	0	0	0	0	0
1	221083264	3	0	12	13	0	0	0	8	0	0	0	0	6	5	0	0	0	0	0	0	0
1	221084769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221096251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221096567	5	4	0	6	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221096644	8	0	5	0	4	0	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0
1	221096679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221108608	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221108628	1	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0
1	221108633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221108634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221108637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221108651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221719748	1	3	8	4	0	0	0	0	0	0	0	0	21	25	0	0	0	0	0	0	0
1	221720388	3	1	4	5	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0
1	221722050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	222646533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	222649656	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	222656580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	222714779	7	5	9	7	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
1	222720537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	222850551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	222859237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	223547551	0	8	8	9	0	0	1	16	10	4	5	0	0	0	0	0	0	0	0	0	0
1	223952638	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	223953350	6	0	4	0	0	0	3	24	0	0	0	0	0	0	8	0	0	0	0	0	0
1	223963015	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1	223970474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	223971907	1	0	2	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0
1	223993458	12	0	11	0	0	0	0	0	0	0	0	0	23	0	6	30	0	0	10	0	16
1	223993459	9	7	9	8	0	0	0	5	0	0	0	0	18	0	3	30	0	15	6	16	15
1	223993499	14	0	0	0	0	0	0	0	0	0	0	6	24	12	0	0	0	0	4	0	0
1	223994286	36	40	0	0	0	0	0	0	0	0	0	0	105	0	0	0	29	0	0	0	0
1	223994339	20	18	0	0	0	0	0	10	0	0	0	0	0	0	0	29	14	11	0	22	0
1	224004830	7	11	4	5	9	8	0	6	0	0	5	0	29	31	0	0	0	0	0	0	0
1	224004831	8	0	5	9	0	12	2	10	0	0	9	3	41	41	0	0	0	0	0	0	0
1	224004926	5	7	14	7	10	0	2	27	0	0	6	0	83	75	0	0	0	0	0	0	0
1	224004930	6	8	15	12	10	0	0	37	0	0	8	0	114	99	0	0	0	0	0	0	0
1	224004980	4	9	13	9	10	0	4	18	0	0	7	0	74	78	0	0	0	0	0	0	0
1	224004990	5	12	15	0	6	0	4	21	0	0	6	0	82	79	0	0	0	0	0	0	0
1	224008464	3	1	1	0	0	0	3	16	0	0	7	0	5	3	0	0	0	0	0	0	0
1	224008553	3	0	4	0	0	0	5	12	0	0	6	0	8	0	0	0	0	0	0	0	0
1	224132113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224133082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224139767	3	0	0	2	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0
1	224142782	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	224146369	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224149450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224184789	3	0	1	0	0	0	0	2	0	0	4	0	0	5	0	0	0	0	0	0	3
1	224184865	4	0	8	0	0	0	0	11	0	0	0	0	0	3	0	21	6	0	0	18	0
1	224185232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224187682	4	4	2	8	0	1	0	7	0	0	0	0	5	5	0	0	0	0	0	0	0
1	224190540	7	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10
1	224191205	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1
1	224192775	51	55	54	67	104	100	0	83	129	114	59	0	7	0	0	0	0	0	0	0	0
1	224192846	42	45	52	60	87	100	13	77	119	111	65	0	9	7	0	0	0	0	0	0	0
1	224236766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224255721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224256073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224265451	3	0	0	4	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	4
1	224270055	6	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
1	224270518	6	4	0	8	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0
1	224270523	3	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0
1	224272842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224282740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224312589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224314600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224315368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224329475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224361819	6	0	0	4	0	0	0	1	0	0	0	7	7	0	0	0	0	0	0	0	0
1	224361821	4	0	0	3	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0
1	224367595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224372668	6	3	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0
1	224374707	3	1	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1	224391345	0	2	10	3	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
1	224391663	3	6	0	10	0	0	0	0	0	0	3	0	0	0	0	10	0	0	5	7	0
1	224391664	3	4	4	8	0	0	0	2	0	1	4	0	1	0	0	8	8	1	4	6	0
1	224399935	7	2	6	0	0	0	0	0	0	0	0	0	8	2	0	16	9	6	0	0	0
1	224399940	5	2	5	0	0	0	0	0	0	0	0	0	5	2	0	0	8	5	0	2	2
1	224403324	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
1	224421552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224423204	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	224455151	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225407987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225416212	1	1	3	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0
1	225784760	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0
1	225785216	11	6	5	5	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0
1	225786878	35	33	18	37	82	73	0	55	89	77	0	0	16	0	23	41	44	27	10	26	0
1	225786911	22	30	14	34	73	77	12	43	115	90	26	0	23	11	0	0	0	0	0	0	0
1	225786942	49	47	31	53	122	121	0	71	184	124	0	0	0	0	0	0	0	0	0	0	0
1	225786971	39	0	0	48	87	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225787014	21	0	0	42	0	0	0	0	23	0	0	0	11	7	0	0	0	0	0	0	0
1	225787032	21	18	0	35	0	0	0	45	0	19	21	0	6	6	0	0	46	0	6	0	67
1	225787043	7	5	8	17	1	4	0	15	8	9	12	0	2	1	7	26	17	8	3	47	27
1	225787045	8	6	7	18	0	3	0	16	8	9	14	0	2	0	9	26	16	9	3	46	24
1	225787279	24	17	0	8	0	0	0	0	22	0	14	0	0	0	29	15	5	0	22	0	0
1	225787407	10	14	3	0	0	2	0	6	19	20	19	0	0	0	26	0	0	19	22	2	0
1	225787412	9	18	0	0	0	0	0	6	0	0	19	0	0	0	28	0	0	0	27	0	0
1	225787419	6	12	4	5	6	3	0	0	0	20	14	0	0	0	0	0	0	0	0	0	0
1	225787475	8	16	22	0	4	0	0	15	22	13	12	0	0	0	0	0	0	0	0	0	0
1	225787483	4	13	14	21	0	0	0	12	5	11	12	0	0	1	12	16	17	18	12	26	23
1	225788238	14	5	27	0	0	9	1	0	42	6	0	0	0	0	0	73	0	12	0	0	0
1	225788247	17	5	31	15	6	5	1	11	33	8	0	0	2	0	0	65	0	0	7	36	0
1	225788251	5	1	0	0	0	0	1	0	1	0	2	0	0	0	1	15	6	1	4	6	7
1	225788273	16	11	23	19	0	4	0	11	34	9	8	0	1	0	0	54	37	0	7	34	34
1	225788348	2	1	5	9	1	0	1	7	5	2	1	0	1	0	1	23	15	2	6	21	12
1	225788357	14	6	21	29	1	0	6	34	47	11	8	0	6	0	0	0	0	0	0	0	0
1	225788471	5	4	11	15	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
1	225788490	5	0	13	16	3	0	0	11	0	0	0	0	0	0	0	27	21	0	4	0	26
1	225788540	2	2	5	7	7	5	5	13	13	5	4	0	2	0	8	15	11	4	2	24	23
1	225788541	8	0	14	0	13	17	0	45	64	32	0	3	0	0	0	0	0	0	0	43	46
1	225788544	8	0	0	20	14	0	0	58	74	29	0	0	0	0	13	0	0	0	0	44	0
1	225788580	20	0	0	0	18	0	0	51	66	33	0	0	0	0	0	0	0	0	0	0	0
1	225788581	18	0	0	0	17	18	9	46	77	29	37	0	0	0	0	0	0	0	0	0	0
1	225852373	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	225852474	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	13
1	225863114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225863131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	225863750	1	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	12
1	225864937	2	4	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	225865008	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	10	2	0	0	0	0
1	225865067	4	0	5	0	0	0	0	0	0	0	1	0	7	2	0	17	3	0	0	6	11
1	225865078	3	0	6	0	0	0	0	0	0	0	0	0	6	1	0	15	0	1	0	13	8
1	225865129	1	1	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	226069229	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	0	0
1	226069750	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	7	0	7	0	0	0
1	226168516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	226173093	2	2	6	6	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
1	226182050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	226182092	2	3	6	9	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0
1	226184186	9	8	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	8	4	0	0
1	226247808	2	0	0	0	0	0	0	3	2	0	0	0	0	0	1	2	5	5	6	8	4
1	226262162	2	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
1	226359788	3	0	0	0	0	0	0	3	5	1	0	0	0	0	0	0	1	2	0	0	0
1	226399740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	226703791	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	226718025	1	2	4	9	0	0	0	6	0	0	3	0	9	0	0	0	0	0	0	0	0
1	226721531	1	6	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	227570370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	227584694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	228178824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	228181160	3	3	0	1	17	12	1	18	12	8	0	0	0	1	0	0	0	0	0	0	0
1	228398548	9	2	4	8	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0
1	228491539	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
1	228491540	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
1	228491826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	228653483	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	229307681	3	0	0	2	0	0	0	0	0	0	2	0	4	0	0	3	0	0	0	5	7
1	229444728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	229462120	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	12	7
1	229541881	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0
1	229552786	2	1	1	5	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
1	229557384	0	3	8	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	229611222	4	4	15	1	0	0	0	1	0	0	0	0	11	6	0	0	0	0	0	0	0
1	229660523	2	0	0	1	3	15	0	2	7	17	1	0	0	0	0	0	0	0	0	0	0
1	230091352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	230241558	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
1	230692612	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	230692644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	230909541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	230917316	3	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
1	230918246	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	230919677	2	5	8	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
1	230928799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	230946707	9	4	2	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	230949864	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	231264241	4	0	3	4	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
1	231268219	7	6	5	10	0	0	0	18	0	10	4	0	2	0	0	0	0	0	0	0	0
1	231330651	3	4	4	3	0	0	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0
1	231349099	7	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
1	231415068	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3
1	231533121	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	7	0
1	231568781	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1	232958208	1	0	7	8	0	1	0	4	0	0	0	0	2	6	0	0	0	0	0	0	0
1	233057689	4	5	4	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	233058859	2	0	0	5	0	0	0	2	0	4	4	0	0	0	0	0	0	0	0	0	0
1	233058860	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	233063017	1	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0
1	233618765	5	1	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	233619040	3	1	0	4	0	0	0	0	0	0	0	0	0	1	0	3	0	5	0	0	0
1	233619695	1	0	9	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	233623812	2	1	6	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
1	233628704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	233668641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	233673142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	234367917	0	1	0	0	0	0	0	0	0	0	3	2	2	2	0	0	0	0	0	0	0
1	234370869	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	234413107	1	0	4	1	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0
1	234445337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	234679248	8	1	1	5	3	4	0	15	11	10	5	0	0	4	0	0	0	0	0	0	0
1	234683297	2	0	0	2	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0
1	234683328	3	0	4	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
1	234686636	0	1	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
1	234688932	6	5	5	7	0	0	0	8	6	4	2	0	16	11	0	0	0	0	0	0	0
1	234688955	7	5	0	0	0	0	0	13	0	5	6	0	17	10	0	0	0	0	0	0	0
1	234689011	12	10	6	13	0	0	4	21	9	4	7	0	33	26	0	0	0	0	0	0	0
1	234689017	10	4	3	3	0	0	2	11	7	0	5	0	21	19	1	0	0	0	0	0	0
1	234690437	5	0	0	0	0	0	0	5	0	3	2	0	1	0	0	0	0	0	0	0	0
1	234690450	6	0	0	0	0	0	0	4	0	0	3	0	2	0	0	0	0	0	0	0	0
1	234960157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235109878	129	101	137	122	117	139	75	123	137	132	103	0	19	21	0	0	0	0	0	0	0
1	235114968	2	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235115075	3	6	0	9	0	0	0	9	0	0	0	0	0	0	0	22	15	0	6	21	30
1	235115729	0	6	6	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235116132	6	7	3	10	0	0	0	0	0	0	1	0	12	15	0	0	0	0	0	0	0
1	235116232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235116556	1	10	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
1	235116705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235117389	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
1	235124230	7	10	7	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	2	6	13
1	235126716	3	0	0	22	0	0	0	7	0	0	3	0	20	0	0	0	0	0	0	0	0
1	235133288	13	13	6	0	0	0	0	27	0	0	0	0	14	0	0	0	0	7	0	0	0
1	235138940	4	2	14	10	0	0	0	5	0	0	3	0	4	1	0	0	0	0	0	0	0
1	235141802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235144660	8	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	15	0
1	235145331	2	0	0	0	9	0	0	2	0	0	0	0	0	0	0	8	4	0	0	0	0
1	235154056	3	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	235171269	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0
1	235171372	7	5	3	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	235171737	2	0	7	5	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	2	9
1	235174445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235182970	2	0	1	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1	235186891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235189789	1	0	3	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0
1	235212181	8	0	6	10	0	0	0	0	0	0	0	0	37	13	0	18	2	0	0	0	7
1	235226586	3	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
1	235227080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235230854	4	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235233381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235237510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235238658	6	0	6	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	16	0
1	235254830	3	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235257673	7	4	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	235258142	4	3	5	6	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0
1	235260291	5	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1	235268933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235285129	2	0	3	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
1	235303482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235305716	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	235311345	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0
1	235316751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235319315	2	7	9	11	3	3	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0
1	235319423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235319985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235322369	1	3	6	3	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1	235333448	2	0	6	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	4
1	235334488	2	0	3	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235416411	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	235417505	3	0	5	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	235459384	2	0	3	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0
